timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-26T10:52:00,llama2_emissions,5f8a0ef9-121e-4e04-97d7-28c66498e076,3.451019763946533,4.051337574461907e-05,1.173953744567623e-05,75.0,0.0,32.36384582519531,7.189321517944337e-05,0.000374446966224,3.0967229671365805e-05,0.0004773074110748,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:08,llama2_emissions,71c567f1-05cc-44e0-a1c2-fb20ba8c2cba,3.448841094970703,4.1551124419742056e-05,1.2047851227571567e-05,75.0,0.0,32.36384582519531,7.184759279092154e-05,0.0003867533649579,3.0932665641342584e-05,0.0004895336233902,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:14,llama2_emissions,659f328c-01cc-464a-b6e6-b92c821f0d40,3.439143180847168,4.151341955223707e-05,1.20708610747666e-05,75.0,1244.3080110944145,32.36384582519531,7.164582610130308e-05,0.000386640031534,3.080354671956229e-05,0.0004890894043548,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:21,llama2_emissions,b046fe3c-1c8d-4502-970c-3c61f59e61e4,3.478523731231689,4.174451750254201e-05,1.2000641860724332e-05,75.0,812.3467576348822,32.36384582519531,7.24655290444692e-05,0.0003881539216339,3.119262890001968e-05,0.0004918120795784,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:27,llama2_emissions,4c51418a-28d2-4762-ba09-089ee98e322a,1.2727880477905271,1.5028764745934751e-05,1.180775131572272e-05,75.0,1944.097584294065,32.36384582519531,2.651326855023702e-05,0.0001392245558239,1.1323224247159184e-05,0.0001770610486213,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:33,llama2_emissions,c1af4996-b0c3-4d84-a1aa-058ccfb53e16,3.448158025741577,4.155060986884312e-05,1.2050088644039754e-05,75.0,1043.293126007654,32.36384582519531,7.183342178662618e-05,0.0003867891983199,3.090494111397371e-05,0.0004895275612205,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:40,llama2_emissions,3dbcf369-e5a2-4fa7-a89f-41d64482c856,3.442504644393921,4.15292985684701e-05,1.2063687012332746e-05,75.0,0.0,32.36384582519531,7.171569267908732e-05,0.0003866728093379,3.088798060488443e-05,0.0004892764826219,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:47,llama2_emissions,e3e0ae67-7606-4640-9a1a-378844e61c4e,3.45251727104187,4.061463619289208e-05,1.1763774951554626e-05,75.0,833.2582162337952,32.36384582519531,7.192240158716837e-05,0.0003756216893859,3.095631776036195e-05,0.0004785004087335,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:53,llama2_emissions,828a521e-b844-4147-a5d1-db4ec9dd0163,3.432246923446656,4.148698813214353e-05,1.2087413597411688e-05,75.0,0.0,32.36384582519531,7.150209446748096e-05,0.00038647947585,3.079643286518754e-05,0.0004887780031826,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:52:59,llama2_emissions,05971b67-9f79-4f34-b828-615877d0cb51,3.442734718322754,4.155275951171149e-05,1.206969543443514e-05,75.0,1047.1680925158466,32.36384582519531,7.172050575415292e-05,0.0003869778095819,3.085457185280878e-05,0.0004895528871889,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:07,llama2_emissions,b1e44cc9-dd61-4578-86f3-315860cc468f,3.4621119499206543,4.1661312713405904e-05,1.2033496696824234e-05,75.0,1001.6674365107888,32.36384582519531,7.212411363919575e-05,0.0003876764212519,3.103126936434819e-05,0.0004908318042555,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:14,llama2_emissions,603bbc10-5dc4-4e3b-b4b0-3fdfec396cda,3.4420087337493896,4.1486348260706415e-05,1.2052946831286864e-05,75.0,0.0,32.36384582519531,7.170540591080984e-05,0.0003861791978319,3.088586080916987e-05,0.0004887704645519,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:20,llama2_emissions,81ece61a-3f33-4536-ac4a-f4ab5432618d,3.4398083686828613,4.148518432197392e-05,1.2060318446710168e-05,75.0,672.0645971986097,32.36384582519531,7.16595451037089e-05,0.000386267253458,3.082995307264961e-05,0.0004887567516343,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:27,llama2_emissions,dcf59b6e-81ea-4516-921a-4ced5ff7e033,3.447559356689453,4.15407018216661e-05,1.204930721237992e-05,75.0,0.0,32.36384582519531,7.182097434997558e-05,0.0003866661426659,3.092371277309212e-05,0.000489410829789,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:31,llama2_emissions,4e5574bd-ba5f-41d8-b53f-23a91e5b90f9,0.7210609912872314,7.126899873044808e-06,9.88390713013324e-06,75.0,637.5347180757672,32.36384582519531,1.5019158522288003e-05,6.255421671001737e-05,6.392032855028446e-06,8.396540808733382e-05,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:37,llama2_emissions,449f65c8-9952-4cea-a31b-1557e007c5d4,3.444899559020996,4.151640330308402e-05,1.2051556973371538e-05,75.0,0.0,32.36384582519531,7.176437973976135e-05,0.00038647530918,3.0884868427556284e-05,0.0004891245573473,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:45,llama2_emissions,566747e1-52c5-4813-b2f4-a363d74d0f59,3.4500319957733154,4.156804231309961e-05,1.2048596176506544e-05,75.0,1107.6483018379024,32.36384582519531,7.187248766422272e-05,0.0003869500317819,3.0910421718263027e-05,0.0004897329411644,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:51,llama2_emissions,dc6fade1-36ef-4787-94ab-999edd832fd9,3.444159030914306,4.154024365444216e-05,1.2061070142691596e-05,75.0,0.0,32.36384582519531,7.174973686536154e-05,0.0003867514205119,3.0904274525028084e-05,0.0004894054319023,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:53:57,llama2_emissions,625a2ba8-2fd0-4626-80b7-c40ff44d79e4,3.435410976409912,4.14863704326338e-05,1.207610114699816e-05,75.0,655.0091245285317,32.36384582519531,7.156784832477569e-05,0.0003864144757979,3.078840164724776e-05,0.00048877072577,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:04,llama2_emissions,b102598c-3e1f-4d2d-be74-fe08870dc9fb,3.461616039276123,4.159514011054127e-05,1.2016104512630885e-05,75.0,0.0,32.36384582519531,7.211380203564961e-05,0.0003868772539459,3.1061137264532585e-05,0.0004900521932461,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:11,llama2_emissions,9baf37bd-8ee2-494d-9a89-b69074c70973,3.438354730606079,4.149507011804632e-05,1.2068292357586962e-05,75.0,0.0,32.36384582519531,7.162916660308838e-05,0.0003864053091239,3.083874518793891e-05,0.000488873220915,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:18,llama2_emissions,f8fdd050-b0f9-4c97-81b2-4e19c68053ef,3.423603057861328,4.140556812912571e-05,1.2094149768341171e-05,75.0,0.0,32.36384582519531,7.132217288017272e-05,0.0003857758641759,3.0720718220478985e-05,0.0004878187552766,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:25,llama2_emissions,464ec606-33ea-40cc-befd-19e824d9b766,3.461378335952759,4.056407787159166e-05,1.1719053490992117e-05,75.0,879.322315674985,32.36384582519531,7.210909823576609e-05,0.000374754744248,3.104091454201807e-05,0.0004779047570257,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:32,llama2_emissions,191e0954-7cb9-4500-bc0c-a3228db59db0,3.4381535053253174,4.150931740984842e-05,1.207314255909607e-05,75.0,738.2730672877216,32.36384582519531,7.16251681248347e-05,0.000386597253722,3.081865321116614e-05,0.000489041075058,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:37,llama2_emissions,c1a56cd4-4bd6-4f00-9f6e-a078e3b4bfb3,1.747729778289795,2.093165811676121e-05,1.1976484223575718e-05,75.0,0.0,32.36384582519531,3.6407887935638426e-05,0.0001945565445339,1.5641419587539834e-05,0.0002466058520571,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:44,llama2_emissions,80ac266f-dcc7-4b12-a6b7-485c0aee6a88,3.454402446746826,4.153947024489622e-05,1.2025081294165914e-05,75.0,0.0,32.36384582519531,7.196355362733205e-05,0.0003864361424819,3.099662388615797e-05,0.0004893963199954,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:50,llama2_emissions,476eb205-0757-49d9-bc3e-df8fa9f3a00e,3.4390056133270264,4.150459780227056e-05,1.2068778731104605e-05,75.0,847.1785204694214,32.36384582519531,7.164267698923746e-05,0.0003865025314239,3.0840262695892304e-05,0.0004889854711091,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:54:57,llama2_emissions,8ceb1f8e-cfd1-4807-b612-2de3ca481c0e,3.447409152984619,4.152915509739637e-05,1.2046482809109622e-05,75.0,0.0,32.36384582519531,7.181586325168609e-05,0.000386527253666,3.093167540310181e-05,0.0004892747923207,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:04,llama2_emissions,a4d6206c-d83a-4d65-9caa-9517c293278d,3.48378324508667,4.175988920813977e-05,1.1986936692182426e-05,75.0,1948.601023493536,32.36384582519531,7.257558902104695e-05,0.000388213643904,3.120394805185848e-05,0.0004919931809769,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:10,llama2_emissions,7af97083-00e6-4c0c-915c-e4bf309310fb,3.4444637298583984,4.059756264794956e-05,1.178632316433726e-05,75.0,883.5465857560677,32.36384582519531,7.175658643245697e-05,0.0003756530783,3.088959242124171e-05,0.0004782992571537,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:17,llama2_emissions,0026774b-4df7-4bee-9ddf-cfdcf1d1da37,3.4394969940185547,4.145575416912707e-05,1.2052853728676187e-05,75.0,0.0,32.36384582519531,7.165318727493285e-05,0.000385893919826,3.0862913859806815e-05,0.0004884100209607,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:22,llama2_emissions,6df9225f-e26a-4059-ab56-802411064e03,1.1795828342437744,1.3898315918480342e-05,1.1782399264389511e-05,75.0,0.0,32.36384582519531,2.4571672081947328e-05,0.00012868204739,1.0488972106407647e-05,0.0001637426915783,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:27,llama2_emissions,fa2c784d-2967-480d-8dfc-e1caefaa1c50,1.3320584297180176,1.5778494331302394e-05,1.1845196861704133e-05,75.0,0.0,32.36384582519531,2.774810294310252e-05,0.000146228172538,1.1917695127664652e-05,0.0001858939706087,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:33,llama2_emissions,9c910a87-bd4a-4d01-8898-a61c9319c9fa,3.4345834255218506,4.144075558041658e-05,1.206572979781968e-05,75.0,1754.5867181307342,32.36384582519531,7.155062754948933e-05,0.0003859036420559,3.077904582490797e-05,0.0004882333154303,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:40,llama2_emissions,506124e7-ea59-4e36-b02f-313d2c62ac16,3.441563129425049,4.150589511181762e-05,1.20601870577198e-05,75.0,927.6168361377356,32.36384582519531,7.169608771800995e-05,0.0003864430869319,3.086158068191556e-05,0.0004890007553319,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:44,llama2_emissions,c73c4412-340f-4bfe-b7d8-615cf882e7f5,0.5298092365264893,6.009029739034876e-06,1.1341874253516224e-05,75.0,894.5725757120565,32.36384582519531,1.1034717162450156e-05,5.507587739400632e-05,4.684652077397308e-06,7.079524663385378e-05,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:49,llama2_emissions,9cc2882c-6794-4619-a5e9-7645eaabdf30,2.187318563461304,2.6176940186589005e-05,1.1967593849322763e-05,75.0,788.1222051465824,32.36384582519531,4.556611677010853e-05,0.000243266583502,1.9570322696927177e-05,0.000308403022969,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:55:54,llama2_emissions,1032e548-50f8-49aa-a562-b6aec0b38e00,0.4717936515808105,4.7335904803931055e-06,1.0033179684662032e-05,75.0,889.9472832905714,32.36384582519531,9.825795888900756e-06,4.1805589000007415e-05,4.137303248241248e-06,5.576868813714941e-05,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:00,llama2_emissions,f94822a7-bc57-4fbb-b532-f1a8a6411ea3,3.484347105026245,4.210710435800813e-05,1.2084646876101333e-05,75.0,903.3892765264524,32.36384582519531,7.258749504884084e-05,0.000392249202688,3.124719059841178e-05,0.0004960838883352,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:07,llama2_emissions,a76da3ff-b14d-4c4e-90b8-683753e74964,3.4350664615631104,4.149392948990969e-05,1.2079512857817628e-05,75.0,0.0,32.36384582519531,7.156077524026235e-05,0.000386481698074,3.08173093164108e-05,0.0004888597826306,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:14,llama2_emissions,da47d781-1841-4d90-9052-37db1bff3bf0,3.444315195083618,4.152316856028701e-05,1.2055565826134838e-05,75.0,1828.752331830312,32.36384582519531,7.175349195798238e-05,0.0003866030870599,3.084768305257967e-05,0.0004892042620705,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:20,llama2_emissions,93e5f386-3958-4a8e-a3c8-b0e8f6dfa073,1.8808982372283936,2.239725028235206e-05,1.1907741651858652e-05,75.0,689.756632958486,32.36384582519531,3.918244938055674e-05,0.00020787099963,1.681924367375662e-05,0.0002638726926843,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:26,llama2_emissions,5b6a1ae7-d6ba-4c73-998e-e2a21e1f3966,2.448986053466797,2.9420990292326328e-05,1.2013539338322416e-05,75.0,1255.5952240349418,32.36384582519531,5.101758241653442e-05,0.0002736985522919,2.1906590492362733e-05,0.0003466227252008,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:33,llama2_emissions,6a952d0d-eacc-4302-94f4-0a5e67abcbed,2.408419370651245,2.8732647085392e-05,1.1930084700166896e-05,75.0,787.3717652990122,32.36384582519531,5.017199615637461e-05,0.0002667952134359,2.1545815836680047e-05,0.000338513025429,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:37,llama2_emissions,560a462b-32c3-49c1-b973-0191df216e1c,0.9564673900604248,1.1115249560069646e-05,1.1621148484076848e-05,75.0,3001.082434262293,32.36384582519531,1.992267370223999e-05,0.0001026253598779,8.406025257293851e-06,0.0001309540588375,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:43,llama2_emissions,69c93b28-a511-4507-83b0-14a1c56a69d3,2.3326330184936523,2.689377947758143e-05,1.1529365855821017e-05,75.0,888.1706011388923,32.36384582519531,4.8593466480573015e-05,0.000247361309,2.089367322382713e-05,0.0003168484487044,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:49,llama2_emissions,b0dd96e2-cc9c-4244-8cdb-7499aff33f00,2.3873088359832764,2.870145249897316e-05,1.2022513411907056e-05,75.0,945.8040446043016,32.36384582519531,4.973253607749939e-05,0.000267034102516,2.137886852807848e-05,0.0003381455071215,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:56:53,llama2_emissions,24c7597b-ed50-4880-b283-7498968d2573,0.460123062133789,5.207715886034944e-06,1.1318093602795127e-05,75.0,1838.9639548318337,32.36384582519531,9.582951664924622e-06,4.774364930600072e-05,4.027984804530812e-06,6.135458577545616e-05,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:57:00,llama2_emissions,a29c695b-4538-4f1b-b119-2f02ef849c52,3.448355197906494,4.147267547860557e-05,1.2026799183501672e-05,75.0,0.0,32.36384582519531,7.18378225962321e-05,0.0003858289197739,3.094263661168042e-05,0.0004886093789819,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
2024-09-26T10:57:03,llama2_emissions,a42be598-328c-4d4b-9ee0-d52206bc0932,0.137416124343872,1.5492363205674733e-06,1.1274050465072368e-05,75.0,865.7825709438963,32.36384582519531,2.859835823376973e-06,1.4253622513990538e-05,1.1388339913294962e-06,1.8252292328697006e-05,France,FRA,,,,Linux-5.15.0-116-generic-x86_64-with-glibc2.35,3.10.12,2.5.0,30,Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz,2,2 x Tesla V100S-PCIE-32GB,2.3387,48.8582,86.3035888671875,machine,N,1.0
